
 !***TRACE Bacon number     1 on file (43)***

 I        2098 X  9.19815E+01 Y -6.07902E+01 Z  1.75000E+02 AT           0
 I        2099 X  7.87157E+01 Y -7.63494E+01 Z  1.75000E+02 AT           0
 I        2100 X  8.25580E+01 Y -7.31498E+01 Z  1.75000E+02 AT           0
 I        2101 X  8.64002E+01 Y -6.99502E+01 Z  1.75000E+02 AT           0
 I        2102 X  9.02424E+01 Y -6.67507E+01 Z  1.75000E+02 AT           0
 I        2103 X  9.40847E+01 Y -6.35511E+01 Z  1.75000E+02 AT           0
 I        2104 X  8.22176E+01 Y -8.02017E+01 Z  1.75000E+02 AT           0
 I        2105 X  8.93184E+01 Y -7.31605E+01 Z  1.75000E+02 AT           0
 I        2106 X  9.64193E+01 Y -6.61194E+01 Z  1.75000E+02 AT           0
 I        2107 X  8.60402E+01 Y -8.37360E+01 Z  1.75000E+02 AT           0
 I        2108 X  8.92721E+01 Y -7.99209E+01 Z  1.75000E+02 AT           0
 I        2109 X  9.25040E+01 Y -7.61058E+01 Z  1.75000E+02 AT           0
 I        2110 X  9.57359E+01 Y -7.22907E+01 Z  1.75000E+02 AT           0
 I        2111 X  9.89677E+01 Y -6.84756E+01 Z  1.75000E+02 AT           0
 I        2112 X  9.01545E+01 Y -8.69254E+01 Z  1.75000E+02 AT           0
 I        2113 X  9.59327E+01 Y -7.87637E+01 Z  1.75000E+02 AT           0
 I        2114 X  1.01711E+02 Y -7.06020E+01 Z  1.75000E+02 AT           0
 I        2115 X  9.45298E+01 Y -8.97461E+01 Z  1.75000E+02 AT           0
 I        2116 X  9.70544E+01 Y -8.54302E+01 Z  1.75000E+02 AT           0
 I        2117 X  9.95790E+01 Y -8.11144E+01 Z  1.75000E+02 AT           0
 I        2118 X  1.02104E+02 Y -7.67985E+01 Z  1.75000E+02 AT           0
 I        2119 X  1.04628E+02 Y -7.24827E+01 Z  1.75000E+02 AT           0
 I        2120 X  9.91315E+01 Y -9.21762E+01 Z  1.75000E+02 AT           0
 I        2121 X  1.03414E+02 Y -8.31397E+01 Z  1.75000E+02 AT           0
 I        2122 X  1.07697E+02 Y -7.41033E+01 Z  1.75000E+02 AT           0
 I        2123 X  1.03926E+02 Y -9.41984E+01 Z  1.75000E+02 AT           0
 I        2124 X  1.05669E+02 Y -8.95117E+01 Z  1.75000E+02 AT           0
 I        2125 X  1.07411E+02 Y -8.48251E+01 Z  1.75000E+02 AT           0
 I        2126 X  1.09153E+02 Y -8.01385E+01 Z  1.75000E+02 AT           0
 I        2127 X  1.10895E+02 Y -7.54518E+01 Z  1.75000E+02 AT           0
 I        2128 X  1.08884E+02 Y -9.57989E+01 Z  1.75000E+02 AT           0
 I        2129 X  1.11541E+02 Y -8.61584E+01 Z  1.75000E+02 AT           0
 I        2130 X  1.14198E+02 Y -7.65179E+01 Z  1.75000E+02 AT           0
 I        2131 X  1.13961E+02 Y -9.69634E+01 Z  1.75000E+02 AT           0
 I        2132 X  1.14866E+02 Y -9.20460E+01 Z  1.75000E+02 AT           0
 I        2133 X  1.15771E+02 Y -8.71285E+01 Z  1.75000E+02 AT           0
 I        2134 X  1.16675E+02 Y -8.22111E+01 Z  1.75000E+02 AT           0
 I        2135 X  1.17580E+02 Y -7.72937E+01 Z  1.75000E+02 AT           0
 I        2136 X  1.19114E+02 Y -9.76826E+01 Z  1.75000E+02 AT           0
 I        2137 X  1.20066E+02 Y -8.77280E+01 Z  1.75000E+02 AT           0
 I        2138 X  1.21018E+02 Y -7.77734E+01 Z  1.75000E+02 AT           0
 I        2139 X  1.24310E+02 Y -9.79526E+01 Z  1.75000E+02 AT           0
 I        2140 X  1.24354E+02 Y -9.29528E+01 Z  1.75000E+02 AT           0
 I        2141 X  1.24397E+02 Y -8.79530E+01 Z  1.75000E+02 AT           0
 I        2142 X  1.24441E+02 Y -8.29532E+01 Z  1.75000E+02 AT           0
 I        2143 X  1.24485E+02 Y -7.79533E+01 Z  1.75000E+02 AT           0
 I        2144 X  1.29516E+02 Y -9.77709E+01 Z  1.75000E+02 AT           0
 I        2145 X  1.28735E+02 Y -8.78015E+01 Z  1.75000E+02 AT           0
 I        2146 X  1.27953E+02 Y -7.78321E+01 Z  1.75000E+02 AT           0
 I        2147 X  1.34687E+02 Y -9.71384E+01 Z  1.75000E+02 AT           0
 I        2148 X  1.33865E+02 Y -9.22064E+01 Z  1.75000E+02 AT           0
 I        2149 X  1.33043E+02 Y -8.72745E+01 Z  1.75000E+02 AT           0
 I        2150 X  1.32221E+02 Y -8.23425E+01 Z  1.75000E+02 AT           0
 I        2151 X  1.31399E+02 Y -7.74105E+01 Z  1.75000E+02 AT           0
 I        2152 X  1.39991E+02 Y -9.62544E+01 Z  1.75000E+02 AT           0
 I        2153 X  1.38347E+02 Y -8.63905E+01 Z  1.75000E+02 AT           0
 I        2154 X  1.36703E+02 Y -7.65265E+01 Z  1.75000E+02 AT           0
 I        2155 X  1.45295E+02 Y -9.53704E+01 Z  1.75000E+02 AT           0
 I        2156 X  1.44473E+02 Y -9.04384E+01 Z  1.75000E+02 AT           0
 I        2157 X  1.43651E+02 Y -8.55064E+01 Z  1.75000E+02 AT           0
 I        2158 X  1.42829E+02 Y -8.05745E+01 Z  1.75000E+02 AT           0
 I        2159 X  1.42007E+02 Y -7.56425E+01 Z  1.75000E+02 AT           0
 I        2160 X  1.50599E+02 Y -9.44863E+01 Z  1.75000E+02 AT           0
 I        2161 X  1.48955E+02 Y -8.46224E+01 Z  1.75000E+02 AT           0
 I        2162 X  1.47311E+02 Y -7.47585E+01 Z  1.75000E+02 AT           0
 I        2163 X  1.55903E+02 Y -9.36023E+01 Z  1.75000E+02 AT           0
 I        2164 X  1.55081E+02 Y -8.86704E+01 Z  1.75000E+02 AT           0
 I        2165 X  1.54259E+02 Y -8.37384E+01 Z  1.75000E+02 AT           0
 I        2166 X  1.53437E+02 Y -7.88064E+01 Z  1.75000E+02 AT           0
 I        2167 X  1.52615E+02 Y -7.38745E+01 Z  1.75000E+02 AT           0
 I        2168 X  1.61207E+02 Y -9.27183E+01 Z  1.75000E+02 AT           0
 I        2169 X  1.59563E+02 Y -8.28544E+01 Z  1.75000E+02 AT           0
 I        2170 X  1.57919E+02 Y -7.29904E+01 Z  1.75000E+02 AT           0
 I        2171 X  1.66511E+02 Y -9.18343E+01 Z  1.75000E+02 AT           0
 I        2172 X  1.65689E+02 Y -8.69023E+01 Z  1.75000E+02 AT           0
 I        2173 X  1.64867E+02 Y -8.19703E+01 Z  1.75000E+02 AT           0
 I        2174 X  1.64045E+02 Y -7.70384E+01 Z  1.75000E+02 AT           0
 I        2175 X  1.63223E+02 Y -7.21064E+01 Z  1.75000E+02 AT           0
 I        2176 X  1.71816E+02 Y -9.09503E+01 Z  1.75000E+02 AT           0
 I        2177 X  1.70172E+02 Y -8.10863E+01 Z  1.75000E+02 AT           0
 I        2178 X  1.68528E+02 Y -7.12224E+01 Z  1.75000E+02 AT           0
 I        2179 X  1.77120E+02 Y -9.00662E+01 Z  1.75000E+02 AT           0
 I        2180 X  1.76298E+02 Y -8.51343E+01 Z  1.75000E+02 AT           0
 I        2181 X  1.75476E+02 Y -8.02023E+01 Z  1.75000E+02 AT           0
 I        2182 X  1.74654E+02 Y -7.52703E+01 Z  1.75000E+02 AT           0
 I        2183 X  1.73832E+02 Y -7.03384E+01 Z  1.75000E+02 AT           0
 I        2184 X  1.82424E+02 Y -8.91822E+01 Z  1.75000E+02 AT           0
 I        2185 X  1.80780E+02 Y -7.93183E+01 Z  1.75000E+02 AT           0
 I        2186 X  1.79136E+02 Y -6.94543E+01 Z  1.75000E+02 AT           0
 I        2187 X  1.87728E+02 Y -8.82982E+01 Z  1.75000E+02 AT           0
 I        2188 X  1.86906E+02 Y -8.33662E+01 Z  1.75000E+02 AT           0
 I        2189 X  1.86084E+02 Y -7.84343E+01 Z  1.75000E+02 AT           0
 I        2190 X  1.85262E+02 Y -7.35023E+01 Z  1.75000E+02 AT           0
 I        2191 X  1.84440E+02 Y -6.85703E+01 Z  1.75000E+02 AT           0
 I        2192 X  1.93032E+02 Y -8.74142E+01 Z  1.75000E+02 AT           0
 I        2193 X  1.91388E+02 Y -7.75502E+01 Z  1.75000E+02 AT           0
 I        2194 X  1.89744E+02 Y -6.76863E+01 Z  1.75000E+02 AT           0
 I        2195 X  1.98336E+02 Y -8.65302E+01 Z  1.75000E+02 AT           0
 I        2196 X  1.97514E+02 Y -8.15982E+01 Z  1.75000E+02 AT           0
 I        2197 X  1.96692E+02 Y -7.66662E+01 Z  1.75000E+02 AT           0
 I        2198 X  1.95870E+02 Y -7.17343E+01 Z  1.75000E+02 AT           0
 I        2199 X  1.95048E+02 Y -6.68023E+01 Z  1.75000E+02 AT           0
 I        2200 X  2.03640E+02 Y -8.56461E+01 Z  1.75000E+02 AT           0
 I        2201 X  2.01996E+02 Y -7.57822E+01 Z  1.75000E+02 AT           0
 I        2202 X  2.00352E+02 Y -6.59183E+01 Z  1.75000E+02 AT           0
 I        2203 X  2.08944E+02 Y -8.47621E+01 Z  1.75000E+02 AT           0
 I        2204 X  2.08122E+02 Y -7.98302E+01 Z  1.75000E+02 AT           0
 I        2205 X  2.07300E+02 Y -7.48982E+01 Z  1.75000E+02 AT           0
 I        2206 X  2.06478E+02 Y -6.99662E+01 Z  1.75000E+02 AT           0
 I        2207 X  2.05656E+02 Y -6.50342E+01 Z  1.75000E+02 AT           0
 I        2208 X  2.14249E+02 Y -8.38781E+01 Z  1.75000E+02 AT           0
 I        2209 X  2.12605E+02 Y -7.40142E+01 Z  1.75000E+02 AT           0
 I        2210 X  2.10961E+02 Y -6.41502E+01 Z  1.75000E+02 AT           0
 I        2211 X  2.19553E+02 Y -8.29941E+01 Z  1.75000E+02 AT           0
 I        2212 X  2.18731E+02 Y -7.80621E+01 Z  1.75000E+02 AT           0
 I        2213 X  2.17909E+02 Y -7.31301E+01 Z  1.75000E+02 AT           0
 I        2214 X  2.17087E+02 Y -6.81982E+01 Z  1.75000E+02 AT           0
 I        2215 X  2.16265E+02 Y -6.32662E+01 Z  1.75000E+02 AT           0
 I        2216 X  2.24857E+02 Y -8.21101E+01 Z  1.75000E+02 AT           0
 I        2217 X  2.23213E+02 Y -7.22461E+01 Z  1.75000E+02 AT           0
 I        2218 X  2.21569E+02 Y -6.23822E+01 Z  1.75000E+02 AT           0
 I        2219 X  2.30161E+02 Y -8.12260E+01 Z  1.75000E+02 AT           0
 I        2220 X  2.29339E+02 Y -7.62941E+01 Z  1.75000E+02 AT           0
 I        2221 X  2.28517E+02 Y -7.13621E+01 Z  1.75000E+02 AT           0
 I        2222 X  2.27695E+02 Y -6.64301E+01 Z  1.75000E+02 AT           0
 I        2223 X  2.26873E+02 Y -6.14982E+01 Z  1.75000E+02 AT           0
 I        2224 X  2.35465E+02 Y -8.03420E+01 Z  1.75000E+02 AT           0
 I        2225 X  2.33821E+02 Y -7.04781E+01 Z  1.75000E+02 AT           0
 I        2226 X  2.32177E+02 Y -6.06141E+01 Z  1.75000E+02 AT           0
 I        2227 X  2.40769E+02 Y -7.94580E+01 Z  1.75000E+02 AT           0
 I        2228 X  2.39947E+02 Y -7.45260E+01 Z  1.75000E+02 AT           0
 I        2229 X  2.39125E+02 Y -6.95941E+01 Z  1.75000E+02 AT           0
 I        2230 X  2.38303E+02 Y -6.46621E+01 Z  1.75000E+02 AT           0
 I        2231 X  2.37481E+02 Y -5.97301E+01 Z  1.75000E+02 AT           0
 I        2232 X  2.46073E+02 Y -7.85740E+01 Z  1.75000E+02 AT           0
 I        2233 X  2.44429E+02 Y -6.87100E+01 Z  1.75000E+02 AT           0
 I        2234 X  2.42785E+02 Y -5.88461E+01 Z  1.75000E+02 AT           0
 I        2235 X  2.51377E+02 Y -7.76900E+01 Z  1.75000E+02 AT           0
 I        2236 X  2.50555E+02 Y -7.27580E+01 Z  1.75000E+02 AT           0
 I        2237 X  2.49733E+02 Y -6.78260E+01 Z  1.75000E+02 AT           0
 I        2238 X  2.48911E+02 Y -6.28940E+01 Z  1.75000E+02 AT           0
 I        2239 X  2.48089E+02 Y -5.79621E+01 Z  1.75000E+02 AT           0
 I        2240 X  2.56682E+02 Y -7.68059E+01 Z  1.75000E+02 AT           0
 I        2241 X  2.55038E+02 Y -6.69420E+01 Z  1.75000E+02 AT           0
 I        2242 X  2.53394E+02 Y -5.70781E+01 Z  1.75000E+02 AT           0
 I        2243 X  2.61986E+02 Y -7.59219E+01 Z  1.75000E+02 AT           0
 I        2244 X  2.61164E+02 Y -7.09899E+01 Z  1.75000E+02 AT           0
 I        2245 X  2.60342E+02 Y -6.60580E+01 Z  1.75000E+02 AT           0
 I        2246 X  2.59520E+02 Y -6.11260E+01 Z  1.75000E+02 AT           0
 I        2247 X  2.58698E+02 Y -5.61940E+01 Z  1.75000E+02 AT           0
 I        2248 X  2.67290E+02 Y -7.50379E+01 Z  1.75000E+02 AT           0
 I        2249 X  2.65646E+02 Y -6.51740E+01 Z  1.75000E+02 AT           0
 I        2250 X  2.64002E+02 Y -5.53100E+01 Z  1.75000E+02 AT           0
 I        2251 X  2.72594E+02 Y -7.41539E+01 Z  1.75000E+02 AT           0
 I        2252 X  2.71772E+02 Y -6.92219E+01 Z  1.75000E+02 AT           0
 I        2253 X  2.70950E+02 Y -6.42899E+01 Z  1.75000E+02 AT           0
 I        2254 X  2.70128E+02 Y -5.93580E+01 Z  1.75000E+02 AT           0
 I        2255 X  2.69306E+02 Y -5.44260E+01 Z  1.75000E+02 AT           0
 I        2256 X  2.77898E+02 Y -7.32699E+01 Z  1.75000E+02 AT           0
 I        2257 X  2.76254E+02 Y -6.34059E+01 Z  1.75000E+02 AT           0
 I        2258 X  2.74610E+02 Y -5.35420E+01 Z  1.75000E+02 AT           0
 I        2259 X  2.83202E+02 Y -7.23858E+01 Z  1.75000E+02 AT           0
 I        2260 X  2.82380E+02 Y -6.74539E+01 Z  1.75000E+02 AT           0
 I        2261 X  2.81558E+02 Y -6.25219E+01 Z  1.75000E+02 AT           0
 I        2262 X  2.80736E+02 Y -5.75899E+01 Z  1.75000E+02 AT           0
 I        2263 X  2.79914E+02 Y -5.26580E+01 Z  1.75000E+02 AT           0
 I        2264 X  2.88506E+02 Y -7.15018E+01 Z  1.75000E+02 AT           0
 I        2265 X  2.86862E+02 Y -6.16379E+01 Z  1.75000E+02 AT           0
 I        2266 X  2.85218E+02 Y -5.17739E+01 Z  1.75000E+02 AT           0
 I        2267 X  2.93810E+02 Y -7.06178E+01 Z  1.75000E+02 AT           0
 I        2268 X  2.92988E+02 Y -6.56858E+01 Z  1.75000E+02 AT           0
 I        2269 X  2.92166E+02 Y -6.07539E+01 Z  1.75000E+02 AT           0
 I        2270 X  2.91344E+02 Y -5.58219E+01 Z  1.75000E+02 AT           0
 I        2271 X  2.90522E+02 Y -5.08899E+01 Z  1.75000E+02 AT           0
 I        2272 X  2.99115E+02 Y -6.97338E+01 Z  1.75000E+02 AT           0
 I        2273 X  2.97471E+02 Y -5.98698E+01 Z  1.75000E+02 AT           0
 I        2274 X  2.95827E+02 Y -5.00059E+01 Z  1.75000E+02 AT           0
 I        2275 X  3.04419E+02 Y -6.88497E+01 Z  1.75000E+02 AT           0
 I        2276 X  3.03597E+02 Y -6.39178E+01 Z  1.75000E+02 AT           0
 I        2277 X  3.02775E+02 Y -5.89858E+01 Z  1.75000E+02 AT           0
 I        2278 X  3.01953E+02 Y -5.40538E+01 Z  1.75000E+02 AT           0
 I        2279 X  3.01131E+02 Y -4.91219E+01 Z  1.75000E+02 AT           0
 I        2280 X  3.09723E+02 Y -6.79657E+01 Z  1.75000E+02 AT           0
 I        2281 X  3.08079E+02 Y -5.81018E+01 Z  1.75000E+02 AT           0
 I        2282 X  3.06435E+02 Y -4.82378E+01 Z  1.75000E+02 AT           0
 I        2283 X  3.15027E+02 Y -6.70817E+01 Z  1.75000E+02 AT           0
 I        2284 X  3.14205E+02 Y -6.21497E+01 Z  1.75000E+02 AT           0
 I        2285 X  3.13383E+02 Y -5.72178E+01 Z  1.75000E+02 AT           0
 I        2286 X  3.12561E+02 Y -5.22858E+01 Z  1.75000E+02 AT           0
 I        2287 X  3.11739E+02 Y -4.73538E+01 Z  1.75000E+02 AT           0
 I        2288 X  3.20331E+02 Y -6.61977E+01 Z  1.75000E+02 AT           0
 I        2289 X  3.18687E+02 Y -5.63337E+01 Z  1.75000E+02 AT           0
 I        2290 X  3.17043E+02 Y -4.64698E+01 Z  1.75000E+02 AT           0
 I        2291 X  3.25635E+02 Y -6.53137E+01 Z  1.75000E+02 AT           0
 I        2292 X  3.24813E+02 Y -6.03817E+01 Z  1.75000E+02 AT           0
 I        2293 X  3.23991E+02 Y -5.54497E+01 Z  1.75000E+02 AT           0
 I        2294 X  3.23169E+02 Y -5.05178E+01 Z  1.75000E+02 AT           0
 I        2295 X  3.22347E+02 Y -4.55858E+01 Z  1.75000E+02 AT           0
 I        2296 X  3.30939E+02 Y -6.44296E+01 Z  1.75000E+02 AT           0
 I        2297 X  3.29295E+02 Y -5.45657E+01 Z  1.75000E+02 AT           0
 I        2298 X  3.27651E+02 Y -4.47018E+01 Z  1.75000E+02 AT           0
 I        2299 X  3.36243E+02 Y -6.35456E+01 Z  1.75000E+02 AT           0
 I        2300 X  3.35421E+02 Y -5.86137E+01 Z  1.75000E+02 AT           0
 I        2301 X  3.34599E+02 Y -5.36817E+01 Z  1.75000E+02 AT           0
 I        2302 X  3.33777E+02 Y -4.87497E+01 Z  1.75000E+02 AT           0
 I        2303 X  3.32955E+02 Y -4.38177E+01 Z  1.75000E+02 AT           0
 I        2304 X  3.41548E+02 Y -6.26616E+01 Z  1.75000E+02 AT           0
 I        2305 X  3.39904E+02 Y -5.27977E+01 Z  1.75000E+02 AT           0
 I        2306 X  3.38260E+02 Y -4.29337E+01 Z  1.75000E+02 AT           0
 I        2307 X  3.46852E+02 Y -6.17776E+01 Z  1.75000E+02 AT           0
 I        2308 X  3.46030E+02 Y -5.68456E+01 Z  1.75000E+02 AT           0
 I        2309 X  3.45208E+02 Y -5.19136E+01 Z  1.75000E+02 AT           0
 I        2310 X  3.44386E+02 Y -4.69817E+01 Z  1.75000E+02 AT           0
 I        2311 X  3.43564E+02 Y -4.20497E+01 Z  1.75000E+02 AT           0
 I        2312 X  3.52156E+02 Y -6.08936E+01 Z  1.75000E+02 AT           0
 I        2313 X  3.50512E+02 Y -5.10296E+01 Z  1.75000E+02 AT           0
 I        2314 X  3.48868E+02 Y -4.11657E+01 Z  1.75000E+02 AT           0
 I        2315 X  3.57460E+02 Y -6.00095E+01 Z  1.75000E+02 AT           0
 I        2316 X  3.56638E+02 Y -5.50776E+01 Z  1.75000E+02 AT           0
 I        2317 X  3.55816E+02 Y -5.01456E+01 Z  1.75000E+02 AT           0
 I        2318 X  3.54994E+02 Y -4.52136E+01 Z  1.75000E+02 AT           0
 I        2319 X  3.54172E+02 Y -4.02817E+01 Z  1.75000E+02 AT           0
 I        2320 X  3.62764E+02 Y -5.91255E+01 Z  1.75000E+02 AT           0
 I        2321 X  3.61120E+02 Y -4.92616E+01 Z  1.75000E+02 AT           0
 I        2322 X  3.59476E+02 Y -3.93976E+01 Z  1.75000E+02 AT           0
 I        2323 X  3.68068E+02 Y -5.82415E+01 Z  1.75000E+02 AT           0
 I        2324 X  3.67246E+02 Y -5.33095E+01 Z  1.75000E+02 AT           0
 I        2325 X  3.66424E+02 Y -4.83776E+01 Z  1.75000E+02 AT           0
 I        2326 X  3.65602E+02 Y -4.34456E+01 Z  1.75000E+02 AT           0
 I        2327 X  3.64780E+02 Y -3.85136E+01 Z  1.75000E+02 AT           0
 I        2328 X  3.73372E+02 Y -5.73575E+01 Z  1.75000E+02 AT           0
 I        2329 X  3.71728E+02 Y -4.74935E+01 Z  1.75000E+02 AT           0
 I        2330 X  3.70084E+02 Y -3.76296E+01 Z  1.75000E+02 AT           0
 I        2331 X  3.78676E+02 Y -5.64735E+01 Z  1.75000E+02 AT           0
 I        2332 X  3.77854E+02 Y -5.15415E+01 Z  1.75000E+02 AT           0
 I        2333 X  3.77032E+02 Y -4.66095E+01 Z  1.75000E+02 AT           0
 I        2334 X  3.76210E+02 Y -4.16775E+01 Z  1.75000E+02 AT           0
 I        2335 X  3.75388E+02 Y -3.67456E+01 Z  1.75000E+02 AT           0
 I        2336 X  3.83980E+02 Y -5.55894E+01 Z  1.75000E+02 AT           0
 I        2337 X  3.82337E+02 Y -4.57255E+01 Z  1.75000E+02 AT           0
 I        2338 X  3.80693E+02 Y -3.58616E+01 Z  1.75000E+02 AT           0
 I        2339 X  3.89285E+02 Y -5.47054E+01 Z  1.75000E+02 AT           0
 I        2340 X  3.88463E+02 Y -4.97734E+01 Z  1.75000E+02 AT           0
 I        2341 X  3.87641E+02 Y -4.48415E+01 Z  1.75000E+02 AT           0
 I        2342 X  3.86819E+02 Y -3.99095E+01 Z  1.75000E+02 AT           0
 I        2343 X  3.85997E+02 Y -3.49775E+01 Z  1.75000E+02 AT           0
 I        2344 X  3.94589E+02 Y -5.38214E+01 Z  1.75000E+02 AT           0
 I        2345 X  3.92945E+02 Y -4.39575E+01 Z  1.75000E+02 AT           0
 I        2346 X  3.91301E+02 Y -3.40935E+01 Z  1.75000E+02 AT           0
 I        2347 X  3.99893E+02 Y -5.29374E+01 Z  1.75000E+02 AT           0
 I        2348 X  3.99071E+02 Y -4.80054E+01 Z  1.75000E+02 AT           0
 I        2349 X  3.98249E+02 Y -4.30734E+01 Z  1.75000E+02 AT           0
 I        2350 X  3.97427E+02 Y -3.81415E+01 Z  1.75000E+02 AT           0
 I        2351 X  3.96605E+02 Y -3.32095E+01 Z  1.75000E+02 AT           0
 I        2352 X  4.05197E+02 Y -5.20534E+01 Z  1.75000E+02 AT           0
 I        2353 X  4.03553E+02 Y -4.21894E+01 Z  1.75000E+02 AT           0
 I        2354 X  4.01909E+02 Y -3.23255E+01 Z  1.75000E+02 AT           0
 I        2355 X  4.10501E+02 Y -5.11693E+01 Z  1.75000E+02 AT           0
 I        2356 X  4.09679E+02 Y -4.62374E+01 Z  1.75000E+02 AT           0
 I        2357 X  4.08857E+02 Y -4.13054E+01 Z  1.75000E+02 AT           0
 I        2358 X  4.08035E+02 Y -3.63734E+01 Z  1.75000E+02 AT           0
 I        2359 X  4.07213E+02 Y -3.14415E+01 Z  1.75000E+02 AT           0
 I        2360 X  4.15067E+02 Y -5.01304E+01 Z  1.75000E+02 AT           0
 I        2361 X  4.12282E+02 Y -4.05262E+01 Z  1.75000E+02 AT           0
 I        2362 X  4.09496E+02 Y -3.09220E+01 Z  1.75000E+02 AT           0
 I        2363 X  4.19481E+02 Y -4.85650E+01 Z  1.75000E+02 AT           0
 I        2364 X  4.17536E+02 Y -4.39586E+01 Z  1.75000E+02 AT           0
 I        2365 X  4.15592E+02 Y -3.93521E+01 Z  1.75000E+02 AT           0
 I        2366 X  4.13647E+02 Y -3.47457E+01 Z  1.75000E+02 AT           0
 I        2367 X  4.11703E+02 Y -3.01393E+01 Z  1.75000E+02 AT           0
 I        2368 X  4.23679E+02 Y -4.64953E+01 Z  1.75000E+02 AT           0
 I        2369 X  4.18741E+02 Y -3.77998E+01 Z  1.75000E+02 AT           0
 I        2370 X  4.13803E+02 Y -2.91043E+01 Z  1.75000E+02 AT           0
 I        2371 X  4.27609E+02 Y -4.39481E+01 Z  1.75000E+02 AT           0
 I        2372 X  4.24649E+02 Y -3.99187E+01 Z  1.75000E+02 AT           0
 I        2373 X  4.21689E+02 Y -3.58892E+01 Z  1.75000E+02 AT           0
 I        2374 X  4.18728E+02 Y -3.18598E+01 Z  1.75000E+02 AT           0
 I        2375 X  4.15768E+02 Y -2.78304E+01 Z  1.75000E+02 AT           0
 I        2376 X  4.31215E+02 Y -4.09588E+01 Z  1.75000E+02 AT           0
 I        2377 X  4.24392E+02 Y -3.36473E+01 Z  1.75000E+02 AT           0
 I        2378 X  4.17570E+02 Y -2.63359E+01 Z  1.75000E+02 AT           0
 I        2379 X  4.34446E+02 Y -3.75686E+01 Z  1.75000E+02 AT           0
 I        2380 X  4.30631E+02 Y -3.43367E+01 Z  1.75000E+02 AT           0
 I        2381 X  4.26816E+02 Y -3.11048E+01 Z  1.75000E+02 AT           0
 I        2382 X  4.23001E+02 Y -2.78729E+01 Z  1.75000E+02 AT           0
 I        2383 X  4.19186E+02 Y -2.46410E+01 Z  1.75000E+02 AT           0
 I        2384 X  4.37258E+02 Y -3.38251E+01 Z  1.75000E+02 AT           0
 I        2385 X  4.28925E+02 Y -2.82971E+01 Z  1.75000E+02 AT           0
 I        2386 X  4.20592E+02 Y -2.27690E+01 Z  1.75000E+02 AT           0
 I        2387 X  4.39613E+02 Y -2.97786E+01 Z  1.75000E+02 AT           0
 I        2388 X  4.35152E+02 Y -2.75204E+01 Z  1.75000E+02 AT           0
 I        2389 X  4.30692E+02 Y -2.52621E+01 Z  1.75000E+02 AT           0
 I        2390 X  4.26231E+02 Y -2.30038E+01 Z  1.75000E+02 AT           0
 I        2391 X  4.21770E+02 Y -2.07456E+01 Z  1.75000E+02 AT           0
 I        2392 X  4.41480E+02 Y -2.54848E+01 Z  1.75000E+02 AT           0
 I        2393 X  4.32091E+02 Y -2.20415E+01 Z  1.75000E+02 AT           0
 I        2394 X  4.22703E+02 Y -1.85981E+01 Z  1.75000E+02 AT           0
 I        2395 X  4.42832E+02 Y -2.10022E+01 Z  1.75000E+02 AT           0
 I        2396 X  4.37969E+02 Y -1.98407E+01 Z  1.75000E+02 AT           0
 I        2397 X  4.33105E+02 Y -1.86792E+01 Z  1.75000E+02 AT           0
 I        2398 X  4.28242E+02 Y -1.75177E+01 Z  1.75000E+02 AT           0
 I        2399 X  4.23379E+02 Y -1.63562E+01 Z  1.75000E+02 AT           0
 I        2400 X  4.43651E+02 Y -1.63901E+01 Z  1.75000E+02 AT           0
 I        2401 X  4.33719E+02 Y -1.52205E+01 Z  1.75000E+02 AT           0
 I        2402 X  4.23788E+02 Y -1.40510E+01 Z  1.75000E+02 AT           0
 I        2403 X  4.43925E+02 Y -1.17136E+01 Z  1.75000E+02 AT           0
 I        2404 X  4.38925E+02 Y -1.17136E+01 Z  1.75000E+02 AT           0
 I        2405 X  4.33925E+02 Y -1.17136E+01 Z  1.75000E+02 AT           0
 I        2406 X  4.28925E+02 Y -1.17136E+01 Z  1.75000E+02 AT           0
 I        2407 X  4.23925E+02 Y -1.17136E+01 Z  1.75000E+02 AT           0
 I        2408 X  4.43925E+02 Y -8.07936E+00 Z  1.75000E+02 AT           0
 I        2409 X  4.33925E+02 Y -8.09526E+00 Z  1.75000E+02 AT           0
 I        2410 X  4.23925E+02 Y -8.11116E+00 Z  1.75000E+02 AT           0
 I        2411 X  4.43925E+02 Y -4.44514E+00 Z  1.75000E+02 AT           0
 I        2412 X  4.38925E+02 Y -4.46104E+00 Z  1.75000E+02 AT           0
 I        2413 X  4.33925E+02 Y -4.47694E+00 Z  1.75000E+02 AT           0
 I        2414 X  4.28925E+02 Y -4.49284E+00 Z  1.75000E+02 AT           0
 I        2415 X  4.23925E+02 Y -4.50874E+00 Z  1.75000E+02 AT           0
 I        2416 X  4.43925E+02 Y -8.10927E-01 Z  1.75000E+02 AT           0
 I        2417 X  4.33925E+02 Y -8.58625E-01 Z  1.75000E+02 AT           0
 I        2418 X  4.23925E+02 Y -9.06324E-01 Z  1.75000E+02 AT           0
 I        2419 X  4.43925E+02 Y  2.82329E+00 Z  2.50000E+01 AT           0
 I        2420 X  4.38925E+02 Y  2.79149E+00 Z  2.50000E+01 AT           0
 I        2421 X  4.33925E+02 Y  2.75969E+00 Z  2.50000E+01 AT           0
 I        2422 X  4.28925E+02 Y  2.72789E+00 Z  2.50000E+01 AT           0
